from_address,to_addresss,weight,distance,costs,shipping_cost,carrier_ServiceType
22936,91306,82,3596.087744944508,"[222.8088774494451, 125.42191829963005, 120.82191829963006, 157.5259182996301, 119.68191829963006, 163.21791829963007, 124.37791829963005]",118.51391829963005,UPS_WORLDWIDE_EXPRESS_SAVER
22936,76884,122,2041.122671050339,"[267.2592267105034, 155.05548447366897, 150.45548447366895, 185.55948447366896, 148.11548447366894, 191.65148447366894, 152.0114844736689]",146.94748447366894,UPS_WORLDWIDE_EXPRESS_SAVER
22936,80823,74,2172.3735507349475,"[196.5717355073495, 107.93049033823299, 103.33049033823299, 140.35449033823298, 102.430490338233, 145.96649033823297, 107.28649033823298]",101.262490338233,UPS_WORLDWIDE_EXPRESS_SAVER
22936,46761,136,705.7448745442606,"[274.9054487454426, 160.1529658302951, 155.55296583029508, 190.0969658302951, 152.79296583029506, 196.32896583029506, 156.40896583029505]",151.62496583029505,UPS_WORLDWIDE_EXPRESS_SAVER
22936,11423,100,495.26380550270386,"[218.80063805502704, 122.74975870335136, 118.14975870335137, 154.1337587033514, 116.46975870335137, 160.00575870335138, 120.80575870335137]",115.30175870335137,UPS_WORLDWIDE_EXPRESS_SAVER
22936,31820,28,848.2308299272199,"[114.3303082992722, 53.10287219951479, 48.5028721995148, 87.36687219951479, 48.982872199514794, 92.5188721995148, 54.75887219951479]",48.6548721995148,FEDEX_EXPRESS_SAVER
22936,24505,20,100.54737157237457,"[94.85347371572375, 40.118315810482486, 35.5183158104825, 74.70231581048249, 36.2383158104825, 79.7743158104825, 42.17431581048249]",35.6703158104825,FEDEX_EXPRESS_SAVER
22936,33233,42,1386.2320710708898,"[140.7103207107089, 70.68954714047258, 66.08954714047259, 104.3935471404726, 66.1495471404726, 109.68554714047261, 71.6455471404726]",66.24154714047259,FEDEX_EXPRESS_SAVER
22936,22125,10,122.06813238190377,"[80.06868132381904, 30.26178754921269, 25.66178754921269, 65.24578754921268, 26.681787549212693, 70.2177875492127, 32.81778754921269]",25.81378754921269,FEDEX_EXPRESS_SAVER
22936,04074,44,911.9699688655191,"[138.96769968865522, 69.5277997924368, 64.9277997924368, 103.15179979243678, 64.92779979243679, 108.46379979243682, 70.38379979243679]",63.759799792436795,UPS_WORLDWIDE_EXPRESS_SAVER
22936,18218,34,369.86373668222933,"[118.5466373668223, 55.91375824454819, 51.3137582445482, 89.93775824454819, 51.61375824454819, 95.1497582445482, 57.26975824454819]",51.4657582445482,FEDEX_EXPRESS_SAVER
22936,20686,120,179.88521127906077,"[245.6468521127906, 140.64723474186044, 136.04723474186042, 171.23123474186042, 133.7672347418604, 177.30323474186042, 137.7032347418604]",132.59923474186039,UPS_WORLDWIDE_EXPRESS_SAVER
22936,33950,44,1293.619685777405,"[142.78419685777408, 72.07213123851604, 67.47213123851604, 105.69613123851602, 67.47213123851604, 111.00813123851603, 72.92813123851603]",66.30413123851604,UPS_WORLDWIDE_EXPRESS_SAVER
22936,56165,68,1571.1208649483863,"[181.55920864948388, 97.9221390996559, 93.3221390996559, 130.58613909965592, 92.60213909965591, 136.13813909965592, 97.5781390996559]",91.43413909965591,UPS_WORLDWIDE_EXPRESS_SAVER
22936,90703,94,3564.420249520652,"[240.49220249520653, 137.21080166347105, 132.61080166347102, 168.83480166347104, 131.11080166347102, 174.64680166347102, 135.566801663471]",129.94280166347102,UPS_WORLDWIDE_EXPRESS_SAVER
22936,01021,84,670.0388799520719,"[196.54838879952075, 107.91492586634713, 103.31492586634714, 139.93892586634718, 102.11492586634716, 145.65092586634717, 106.77092586634716]",100.94692586634716,UPS_WORLDWIDE_EXPRESS_SAVER
22936,04563,112,1007.5630890542994,"[241.923630890543, 138.16508726036204, 133.56508726036202, 169.069087260362, 131.525087260362, 175.061087260362, 135.62108726036197]",130.357087260362,UPS_WORLDWIDE_EXPRESS_SAVER
22936,75783,96,1642.0759573197206,"[224.2687595731972, 126.39517304879813, 121.79517304879813, 157.93917304879815, 120.23517304879815, 163.77117304879815, 124.65117304879813]",119.06717304879814,UPS_WORLDWIDE_EXPRESS_SAVER
22936,59441,22,2669.343260179124,"[123.54143260179124, 59.243621734527494, 54.6436217345275, 93.74762173452748, 55.3036217345275, 98.83962173452751, 61.1996217345275]",54.7956217345275,FEDEX_EXPRESS_SAVER
22936,27698,90,262.69881839402063,"[201.47498818394024, 111.19932545596014, 106.59932545596014, 142.98332545596014, 105.21932545596015, 148.75532545596013, 109.75532545596015]",104.05132545596014,UPS_WORLDWIDE_EXPRESS_SAVER
22936,17943,118,341.63207718002496,"[244.26432077180027, 139.7255471812002, 135.12554718120018, 170.3895471812002, 132.90554718120018, 176.44154718120018, 136.88154718120015]",131.73754718120017,UPS_WORLDWIDE_EXPRESS_SAVER
22936,39442,52,1200.0776469137847,"[153.84877646913787, 79.4485176460919, 74.8485176460919, 112.75251764609189, 74.60851764609191, 118.1445176460919, 79.9045176460919]",73.4405176460919,UPS_WORLDWIDE_EXPRESS_SAVER
22936,10512,80,549.6840227040251,"[189.34484022704027, 103.11256015136016, 98.51256015136016, 135.29656015136018, 97.43256015136016, 140.96856015136018, 102.16856015136017]",96.26456015136016,UPS_WORLDWIDE_EXPRESS_SAVER
22936,32709,78,1093.9504891835672,"[191.78750489183568, 104.74100326122378, 100.14100326122379, 137.0050032612238, 99.12100326122379, 142.6570032612238, 103.89700326122379]",97.95300326122378,UPS_WORLDWIDE_EXPRESS_SAVER
22936,38647,34,1021.7981092831402,"[125.06598109283141, 60.25998739522093, 55.65998739522094, 94.28398739522093, 55.95998739522093, 99.49598739522094, 61.615987395220934]",55.81198739522094,FEDEX_EXPRESS_SAVER
22936,21050,54,240.0430037178217,"[147.24843003717822, 75.04828669145213, 70.44828669145214, 108.27228669145214, 70.14828669145214, 113.68428669145214, 75.40428669145214]",68.98028669145214,UPS_WORLDWIDE_EXPRESS_SAVER
22936,04034,126,946.2427423083321,"[262.31042742308335, 151.75628494872225, 147.15628494872223, 182.10028494872225, 144.69628494872222, 188.23228494872222, 148.5122849487222]",143.52828494872222,UPS_WORLDWIDE_EXPRESS_SAVER
22936,06509,26,590.6113271333581,"[108.75411327133358, 49.385408847555716, 44.78540884755572, 83.72940884755572, 45.32540884755572, 88.86140884755574, 51.14140884755572]",44.93740884755572,FEDEX_EXPRESS_SAVER
22936,76873,80,2038.9199496269882,"[204.2371994962699, 113.04079966417991, 108.44079966417992, 145.22479966417993, 107.36079966417992, 150.89679966417992, 112.09679966417993]",106.19279966417992,UPS_WORLDWIDE_EXPRESS_SAVER
22936,29702,82,431.982397342384,"[191.16782397342385, 104.32788264894923, 99.72788264894923, 136.43188264894926, 98.58788264894923, 142.12388264894923, 103.28388264894922]",97.41988264894923,UPS_WORLDWIDE_EXPRESS_SAVER
22936,33067,24,1328.3152537394337,"[113.13115253739434, 52.303435024929556, 47.70343502492956, 86.72743502492955, 48.30343502492956, 91.83943502492957, 54.15943502492956]",47.85543502492956,FEDEX_EXPRESS_SAVER
22936,67639,90,1804.0447160432625,"[216.88844716043263, 121.47496477362175, 116.87496477362176, 153.25896477362178, 115.49496477362175, 159.03096477362175, 120.03096477362176]",114.32696477362174,UPS_WORLDWIDE_EXPRESS_SAVER
22936,47649,88,782.5510071029373,"[203.6735100710294, 112.66500671401958, 108.06500671401959, 144.5290067140196, 106.74500671401958, 150.2810067140196, 111.32100671401959]",105.57700671401957,UPS_WORLDWIDE_EXPRESS_SAVER
22936,52567,146,1199.6739169255818,"[294.84473916925583, 173.44582611283724, 168.84582611283722, 202.98982611283722, 165.7858261128372, 209.32182611283724, 169.20182611283718]",164.6178261128372,UPS_WORLDWIDE_EXPRESS_SAVER
22936,56081,64,1496.0950888523441,"[174.80895088852344, 93.42196725901563, 88.82196725901564, 126.24596725901561, 88.22196725901563, 131.75796725901563, 93.27796725901563]",87.05396725901562,UPS_WORLDWIDE_EXPRESS_SAVER
22936,20701,126,182.7070893179018,"[254.67507089317903, 146.66604726211938, 142.06604726211935, 177.01004726211937, 139.60604726211935, 183.14204726211935, 143.42204726211932]",138.43804726211934,UPS_WORLDWIDE_EXPRESS_SAVER
22936,74053,36,1532.029355685782,"[133.16829355685783, 65.66152903790521, 61.06152903790522, 99.60552903790521, 61.30152903790522, 104.83752903790523, 66.91752903790523]",61.21352903790522,FEDEX_EXPRESS_SAVER
22936,68116,24,1546.8036387088018,"[115.31603638708802, 53.76002425805867, 49.16002425805868, 88.18402425805868, 49.76002425805868, 93.2960242580587, 55.61602425805867]",49.31202425805868,FEDEX_EXPRESS_SAVER
22936,42713,94,656.4595420187202,"[211.41259542018722, 117.82439694679145, 113.22439694679146, 149.4483969467915, 111.72439694679147, 155.26039694679147, 116.18039694679148]",110.55639694679147,UPS_WORLDWIDE_EXPRESS_SAVER
22936,41845,136,405.0057019734483,"[271.8980570197345, 158.14803801315637, 153.54803801315634, 188.09203801315635, 150.78803801315632, 194.32403801315633, 154.4040380131563]",149.62003801315632,UPS_WORLDWIDE_EXPRESS_SAVER
22936,72577,20,1187.9362189433548,"[105.72736218943355, 47.36757479295569, 42.7675747929557, 81.9515747929557, 43.4875747929557, 87.02357479295571, 49.4235747929557]",42.9195747929557,FEDEX_EXPRESS_SAVER
22936,04579,14,972.3440334608272,"[94.57144033460827, 39.93029355640551, 35.330293556405515, 74.75429355640551, 36.23029355640551, 79.76629355640551, 42.28629355640551]",35.482293556405516,FEDEX_EXPRESS_SAVER
22936,83530,100,3191.5885045253126,"[245.76388504525315, 140.72525669683546, 136.12525669683544, 172.10925669683544, 134.44525669683543, 177.98125669683543, 138.7812566968354]",133.27725669683542,UPS_WORLDWIDE_EXPRESS_SAVER
22936,08562,10,399.45153923984435,"[82.84251539239844, 32.11101026159896, 27.511010261598962, 67.09501026159896, 28.531010261598965, 72.06701026159897, 34.66701026159896]",27.663010261598963,FEDEX_EXPRESS_SAVER
22936,67867,138,1923.3340523324914,"[290.0813405233249, 170.27022701554998, 165.67022701554995, 200.13422701554995, 162.85022701554993, 206.38622701554993, 166.42622701554993]",161.68222701554993,UPS_WORLDWIDE_EXPRESS_SAVER
22936,19403,94,347.9122772060614,"[208.32712277206065, 115.76741518137374, 111.16741518137374, 147.39141518137376, 109.66741518137374, 153.20341518137374, 114.12341518137374]",108.49941518137373,UPS_WORLDWIDE_EXPRESS_SAVER
22936,92605,140,3564.7165419761236,"[309.49516541976124, 183.21277694650752, 178.6127769465075, 212.99677694650754, 175.7327769465075, 219.2687769465075, 179.26877694650747]",174.5647769465075,UPS_WORLDWIDE_EXPRESS_SAVER
22936,34737,34,1095.5717514626438,"[125.80371751462644, 60.75181167641762, 56.15181167641762, 94.77581167641762, 56.45181167641762, 99.98781167641764, 62.10781167641762]",56.303811676417624,FEDEX_EXPRESS_SAVER
22936,54155,120,1073.3430059839304,"[254.5814300598393, 146.60362003989292, 142.0036200398929, 177.1876200398929, 139.72362003989286, 183.25962003989287, 143.65962003989287]",138.55562003989286,UPS_WORLDWIDE_EXPRESS_SAVER
22936,95630,80,3683.0591819237034,"[220.67859181923706, 124.00172787949136, 119.40172787949136, 156.1857278794914, 118.32172787949136, 161.85772787949136, 123.05772787949137]",117.15372787949136,UPS_WORLDWIDE_EXPRESS_SAVER
22936,28224,30,382.4762223255887,"[112.67276222325589, 51.997841482170585, 47.39784148217059, 86.18184148217058, 47.817841482170586, 91.3538414821706, 53.55384148217059]",47.54984148217059,FEDEX_EXPRESS_SAVER
22936,65034,28,1246.8943692648945,"[118.31694369264895, 55.760629128432626, 51.16062912843263, 90.02462912843262, 51.64062912843263, 95.17662912843264, 57.416629128432625]",51.31262912843263,FEDEX_EXPRESS_SAVER
22936,50250,48,1399.4489261760762,"[149.84248926176076, 76.77765950784051, 72.17765950784052, 110.2416595078405, 72.05765950784053, 115.59365950784051, 77.43365950784052]",70.88965950784052,UPS_WORLDWIDE_EXPRESS_SAVER
22936,79780,134,2424.508606880561,"[289.09308606880563, 169.61139071253712, 165.0113907125371, 199.6353907125371, 162.31139071253708, 205.84739071253708, 165.96739071253705]",161.14339071253707,UPS_WORLDWIDE_EXPRESS_SAVER
22936,90039,136,3572.1160137474963,"[303.56916013747497, 179.2621067583167, 174.66210675831667, 209.20610675831668, 171.90210675831662, 215.43810675831662, 175.51810675831663]",170.7341067583166,UPS_WORLDWIDE_EXPRESS_SAVER
22936,99170,56,3298.3456372209,"[180.831456372209, 97.436970914806, 92.836970914806, 130.58097091480602, 92.476970914806, 136.012970914806, 97.692970914806]",91.308970914806,UPS_WORLDWIDE_EXPRESS_SAVER
22936,15601,134,255.57094817529807,"[267.40370948175297, 155.1518063211687, 150.55180632116867, 185.17580632116866, 147.85180632116865, 191.38780632116865, 151.50780632116863]",146.68380632116865,UPS_WORLDWIDE_EXPRESS_SAVER
22936,67208,142,1645.8920489334234,"[293.30692048933423, 172.42061365955618, 167.82061365955616, 202.12461365955616, 164.88061365955616, 208.41661365955616, 168.37661365955617]",163.71261365955615,UPS_WORLDWIDE_EXPRESS_SAVER
22936,66542,86,1482.4682926174626,"[207.67268292617464, 115.33112195078307, 110.73112195078308, 147.2751219507831, 109.4711219507831, 153.00712195078307, 114.0871219507831]",108.3031219507831,UPS_WORLDWIDE_EXPRESS_SAVER
22936,39151,110,1226.2363522382218,"[241.11036352238222, 137.6229090149215, 133.02290901492148, 168.6069090149215, 131.0429090149215, 174.5789090149215, 135.17890901492146]",129.87490901492149,UPS_WORLDWIDE_EXPRESS_SAVER
22936,75368,100,1757.5384986908032,"[231.42338498690805, 131.16492332460538, 126.56492332460535, 162.5489233246054, 124.88492332460535, 168.42092332460538, 129.22092332460537]",123.71692332460535,UPS_WORLDWIDE_EXPRESS_SAVER
22936,52003,110,1137.8020015327943,"[240.22602001532795, 137.03334667688534, 132.43334667688532, 168.0173466768853, 130.4533466768853, 173.9893466768853, 134.5893466768853]",129.2853466768853,UPS_WORLDWIDE_EXPRESS_SAVER
22936,64507,36,1420.7381917709497,"[132.0553819177095, 64.91958794513967, 60.319587945139666, 98.86358794513966, 60.55958794513967, 104.09558794513967, 66.17558794513967]",60.47158794513967,FEDEX_EXPRESS_SAVER
22936,14810,130,477.74801777162526,"[263.62548017771627, 152.6329867851442, 148.03298678514417, 182.8169867851442, 145.45298678514416, 188.98898678514416, 149.18898678514415]",144.28498678514416,UPS_WORLDWIDE_EXPRESS_SAVER
22936,49224,126,700.2553105124919,"[259.8505531051249, 150.11636873675, 145.51636873674997, 180.46036873674996, 143.05636873674996, 186.59236873674996, 146.87236873674993]",141.88836873674995,UPS_WORLDWIDE_EXPRESS_SAVER
22936,54760,32,1268.2554775330523,"[124.53055477533051, 59.90303651688701, 55.30303651688702, 94.00703651688701, 55.66303651688701, 99.19903651688702, 61.35903651688701]",55.45503651688702,FEDEX_EXPRESS_SAVER
22936,20617,80,149.72499228144758,"[185.3452499228145, 100.44616661520965, 95.84616661520965, 132.63016661520967, 94.76616661520966, 138.30216661520964, 99.50216661520966]",93.59816661520965,UPS_WORLDWIDE_EXPRESS_SAVER
22936,34138,132,1398.9053048607366,"[275.8370530486074, 160.77403536573829, 156.17403536573826, 190.87803536573827, 153.53403536573825, 197.07003536573825, 157.23003536573822]",152.36603536573824,UPS_WORLDWIDE_EXPRESS_SAVER
22936,19196,30,356.1304356836773,"[112.40930435683677, 51.82220290455784, 47.22220290455785, 86.00620290455784, 47.64220290455784, 91.17820290455785, 53.378202904557845]",47.37420290455785,FEDEX_EXPRESS_SAVER
22936,34420,8,1064.0637972424036,"[86.48863797242403, 34.54175864828268, 29.94175864828269, 69.60575864828269, 31.021758648282695, 74.5577586482827, 37.19775864828269]",30.09375864828269,FEDEX_EXPRESS_SAVER
22936,59244,42,2508.3446963446745,"[151.93144696344677, 78.17029797563116, 73.57029797563116, 111.87429797563115, 73.63029797563118, 117.16629797563118, 79.12629797563118]",73.72229797563116,FEDEX_EXPRESS_SAVER
22936,75573,124,1516.9433471242598,"[265.0174334712426, 153.5609556474951, 148.96095564749507, 183.98495564749507, 146.56095564749506, 190.09695564749507, 150.41695564749506]",145.39295564749506,UPS_WORLDWIDE_EXPRESS_SAVER
22936,77554,120,1814.7301727109339,"[261.99530172710934, 151.54620115140625, 146.94620115140623, 182.13020115140623, 144.66620115140623, 188.20220115140623, 148.6022011514062]",143.49820115140622,UPS_WORLDWIDE_EXPRESS_SAVER
22936,48005,142,639.6721437976928,"[283.2447214379769, 165.71248095865133, 161.1124809586513, 195.4164809586513, 158.1724809586513, 201.7084809586513, 161.6684809586513]",157.0044809586513,UPS_WORLDWIDE_EXPRESS_SAVER
22936,20180,58,138.48709059701977,"[152.23287090597023, 78.37124727064679, 73.7712472706468, 111.43524727064678, 73.35124727064681, 116.88724727064681, 78.5272472706468]",72.1832472706468,UPS_WORLDWIDE_EXPRESS_SAVER
22936,44824,138,514.1343614440943,"[275.98934361444094, 160.87556240962732, 156.2755624096273, 190.73956240962733, 153.45556240962728, 196.9915624096273, 157.03156240962727]",152.28756240962727,UPS_WORLDWIDE_EXPRESS_SAVER
22936,28207,60,389.86317444039764,"[157.746631744404, 82.04708782960265, 77.44708782960265, 115.03108782960264, 76.96708782960266, 120.50308782960266, 82.10308782960266]",75.79908782960266,UPS_WORLDWIDE_EXPRESS_SAVER
92623,22936,136,3548.481211124708,"[303.3328121112471, 179.1045414074981, 174.50454140749807, 209.04854140749808, 171.74454140749805, 215.28054140749805, 175.36054140749803]",179.65654140749805,FEDEX_FEDEX_GROUND
92623,92623,112,0.0,"[231.848, 131.44800000000004, 126.848, 162.352, 124.808, 168.344, 128.904]",132.0,FEDEX_FEDEX_GROUND
92623,75479,124,1983.0392652134037,"[269.67839265213405, 156.6682617680894, 152.06826176808937, 187.09226176808937, 149.66826176808937, 193.20426176808937, 153.52426176808936]",157.22026176808936,FEDEX_FEDEX_GROUND
92623,52079,72,2542.831496777748,"[197.2763149677775, 108.4002099785183, 103.80020997851831, 140.90420997851834, 102.96020997851832, 146.49620997851832, 107.85620997851832]",108.95220997851831,FEDEX_FEDEX_GROUND
92623,79091,30,1450.0272441076183,"[123.34827244107619, 59.11484829405078, 54.514848294050786, 93.29884829405079, 54.93484829405079, 98.4708482940508, 60.670848294050785]",59.66684829405079,FEDEX_FEDEX_GROUND
92623,19734,92,3781.920214116121,"[239.66720214116123, 136.66080142744084, 132.06080142744082, 168.36480142744082, 130.62080142744082, 174.15680142744083, 135.11680142744078]",137.2128014274408,FEDEX_FEDEX_GROUND
92623,40815,108,3136.955830653313,"[257.21755830653314, 148.36103887102212, 143.7610388710221, 179.4250388710221, 141.84103887102208, 185.37703887102208, 146.01703887102207]",148.91303887102208,FEDEX_FEDEX_GROUND
92623,15322,142,3406.5420665323095,"[310.91342066532314, 184.15828044354876, 179.55828044354874, 213.86228044354874, 176.61828044354874, 220.15428044354874, 180.11428044354872]",184.71028044354873,FEDEX_FEDEX_GROUND
